configuration,fold,seed,epoch,train_loss,validation_loss
Fusion-LSTM without derivatives,1,43,58,0.1608523030342651,0.8701997915403898
Fusion-LSTM without derivatives,1,43,59,0.16163514961395756,1.1104584998554654
Fusion-LSTM without derivatives,1,43,60,0.1512764654916151,1.012040297533981
Fusion-LSTM without derivatives,1,44,1,1.039295623369909,0.6377368405367594
Fusion-LSTM without derivatives,1,44,2,0.41011649707439934,0.9172005306312373
Fusion-LSTM without derivatives,1,44,3,0.3208518210079104,0.6607021667547446
Fusion-LSTM without derivatives,1,44,4,0.30316337671813637,0.8828732087364737
Fusion-LSTM without derivatives,1,44,5,0.27035989246685127,0.6801452143762097
Fusion-LSTM without derivatives,1,44,6,0.26079210173453204,0.7444377248829516
Fusion-LSTM without derivatives,1,44,7,0.24513105817166642,1.177547419611638
Fusion-LSTM without derivatives,1,44,8,0.24317599449943647,0.7963002629624972
Fusion-LSTM without derivatives,1,44,9,0.26625719152363464,1.6391587733160276
Fusion-LSTM without derivatives,1,44,10,0.24176990643125326,1.5035501228376005
Fusion-LSTM without derivatives,1,44,11,0.23625249227767794,0.7028349588939479
Fusion-LSTM without derivatives,1,44,12,0.2279487845395104,1.3897155815387923
Fusion-LSTM without derivatives,1,44,13,0.2263750424482579,0.6430200686994588
Fusion-LSTM without derivatives,1,44,14,0.23147199817945743,0.6280362554191293
Fusion-LSTM without derivatives,1,44,15,0.21939819842247066,0.6261490375834441
Fusion-LSTM without derivatives,1,44,16,0.21551017939751146,0.8669769262867654
Fusion-LSTM without derivatives,1,44,17,0.2164219625541645,0.676755663327701
Fusion-LSTM without derivatives,1,44,18,0.213409749637524,0.9701408279329475
Fusion-LSTM without derivatives,1,44,19,0.26729866715668166,0.7822483693966076
Fusion-LSTM without derivatives,1,44,20,0.25443965845442346,0.7972152183453242
Fusion-LSTM without derivatives,1,44,21,0.21338812541331165,1.4157478698457062
Fusion-LSTM without derivatives,1,44,22,0.19803038909389817,2.25931409160671
Fusion-LSTM without derivatives,1,44,23,0.19458691995742136,0.9921469008022884
Fusion-LSTM without derivatives,1,44,24,0.2120526263634657,2.1056516971790566
Fusion-LSTM without derivatives,1,44,25,0.2016987100078611,1.8366957988191701
Fusion-LSTM without derivatives,1,44,26,0.1950938708594511,2.1339636010818763
Fusion-LSTM without derivatives,1,44,27,0.20065300555173468,1.2738785181717802
Fusion-LSTM without derivatives,1,44,28,0.1961989299580913,1.9784960837983985
Fusion-LSTM without derivatives,1,44,29,0.1948410677843868,1.3436509099021647
Fusion-LSTM without derivatives,1,44,30,0.19604144074930036,1.317521428771364
Fusion-LSTM without derivatives,1,44,31,0.1983946116977952,1.0181390162034105
Fusion-LSTM without derivatives,1,44,32,0.1844040527481581,1.5247050613414816
Fusion-LSTM without derivatives,1,44,33,0.1828421707302882,1.4069031528831777
Fusion-LSTM without derivatives,1,44,34,0.18994147208637271,2.4973844868644477
Fusion-LSTM without derivatives,1,44,35,0.19594290368671347,1.0726606182644702
Fusion-LSTM without derivatives,1,44,36,0.19564617880669322,1.1064292746488653
Fusion-LSTM without derivatives,1,44,37,0.19030040375164367,1.7084163810971897
Fusion-LSTM without derivatives,1,44,38,0.18529958027755203,2.4771142378137045
Fusion-LSTM without derivatives,1,44,39,0.17664105460725882,1.5454301555920198
Fusion-LSTM without derivatives,1,44,40,0.17931320779437948,2.738819173578196
Fusion-LSTM without derivatives,1,44,41,0.18176663911650542,1.3588865350939692
Fusion-LSTM without derivatives,1,44,42,0.17759998228863744,2.6961363090252974
Fusion-LSTM without derivatives,1,44,43,0.1806677723026217,2.9477022888697295
Fusion-LSTM without derivatives,1,44,44,0.17697792468182422,2.996620538833881
Fusion-LSTM without derivatives,1,44,45,0.17876998614634387,2.3394731529666193
Fusion-LSTM without derivatives,1,44,46,0.1754085028413477,0.7484592208853558
Fusion-LSTM without derivatives,1,44,47,0.1756205986566649,0.9818856813857015
Fusion-LSTM without derivatives,1,44,48,0.17302218581770912,1.1938716705724504
Fusion-LSTM without derivatives,1,44,49,0.16528957884250092,1.8552842142853097
Fusion-LSTM without derivatives,1,44,50,0.1716595903442208,1.4362839315578622
Fusion-LSTM without derivatives,1,44,51,0.15539870352506052,1.8992205881269597
Fusion-LSTM without derivatives,1,44,52,0.16481950241261303,1.9402008825987265
Fusion-LSTM without derivatives,1,44,53,0.1872062822952775,1.9741928427942894
Fusion-LSTM without derivatives,1,44,54,0.16969985077741842,2.561191580033777
Fusion-LSTM without derivatives,1,44,55,0.15699380841495658,2.5391885575602138
Fusion-LSTM without derivatives,1,44,56,0.16897936010456027,2.628757682599643
Fusion-LSTM without derivatives,1,44,57,0.16130227165761762,2.814900146356044
Fusion-LSTM without derivatives,1,44,58,0.16887980967136912,2.3507169385907285
Fusion-LSTM without derivatives,1,44,59,0.16092332559758007,2.8868177913644777
Fusion-LSTM without derivatives,1,44,60,0.17263099551200867,2.1246129126176707
Fusion-LSTM without derivatives,1,45,1,1.0908537126555213,0.6920756949443737
Fusion-LSTM without derivatives,1,45,2,0.36784111016497545,0.49100541643626533
Fusion-LSTM without derivatives,1,45,3,0.2879155789574134,0.7357252952437731
Fusion-LSTM without derivatives,1,45,4,0.2723025897148937,0.3700600869375705
Fusion-LSTM without derivatives,1,45,5,0.26343110669289715,0.5936058956184727
Fusion-LSTM without derivatives,1,45,6,0.2680089829482715,0.5004233863806075
Fusion-LSTM without derivatives,1,45,7,0.3114622702494465,0.6506397665890258
Fusion-LSTM without derivatives,1,45,8,0.2594721225648202,0.7307304024571393
Fusion-LSTM without derivatives,1,45,9,0.2449697591135276,0.8058859312153213
Fusion-LSTM without derivatives,1,45,10,0.24013025367685203,0.5420310345929373
Fusion-LSTM without derivatives,1,45,11,0.24003512587347886,0.8554438668414481
Fusion-LSTM without derivatives,1,45,12,0.2367584125985372,0.8362455887864471
Fusion-LSTM without derivatives,1,45,13,0.23648080750291783,0.9238733977891614
Fusion-LSTM without derivatives,1,45,14,0.2301647283989125,0.911324444556886
Fusion-LSTM without derivatives,1,45,15,0.2361213428874444,0.8643474513567219
Fusion-LSTM without derivatives,1,45,16,0.22448234107954768,0.8858967274739807
Fusion-LSTM without derivatives,1,45,17,0.22618757987447624,0.733892103442356
Fusion-LSTM without derivatives,1,45,18,0.2277449789888891,0.7280634109016735
Fusion-LSTM without derivatives,1,45,19,0.22339584717817998,0.8021146722247265
Fusion-LSTM without derivatives,1,45,20,0.2221016806503357,0.792273683368035
Fusion-LSTM without derivatives,1,45,21,0.22162072651940518,0.9851626511389854
Fusion-LSTM without derivatives,1,45,22,0.21276584370256496,1.1207786025147517
Fusion-LSTM without derivatives,1,45,23,0.21422982499974827,1.2581633120087958
Fusion-LSTM without derivatives,1,45,24,0.21009655113516404,1.4054091331593896
Fusion-LSTM without derivatives,1,45,25,0.20520230765748873,1.6994342597541194
Fusion-LSTM without derivatives,1,45,26,0.1958328452863963,1.995538883582851
Fusion-LSTM without derivatives,1,45,27,0.20999691931377332,2.3837510933416195
Fusion-LSTM without derivatives,1,45,28,0.19474751153115416,2.4164482693517857
Fusion-LSTM without derivatives,1,45,29,0.1904542437522027,0.9299817638592776
Fusion-LSTM without derivatives,1,45,30,0.19964598827659716,1.0773374701164804
Fusion-LSTM without derivatives,1,45,31,0.19714833515596566,0.9425447552193511
Fusion-LSTM without derivatives,1,45,32,0.20457062576089838,0.6504523761070624
Fusion-LSTM without derivatives,1,45,33,0.284262632458559,0.9497132140604205
Fusion-LSTM without derivatives,1,45,34,0.1985327307075299,1.204694380628363
Fusion-LSTM without derivatives,1,45,35,0.1899833817580236,1.3262661203460873
Fusion-LSTM without derivatives,1,45,36,0.18063559307090177,2.002280014225397
Fusion-LSTM without derivatives,1,45,37,0.19238025191965138,1.737829087196656
Fusion-LSTM without derivatives,1,45,38,0.1845056265409289,1.734027029595004
Fusion-LSTM without derivatives,1,45,39,0.18171439642432577,1.8989496161376342
Fusion-LSTM without derivatives,1,45,40,0.1671737420749547,2.8752398649132975
Fusion-LSTM without derivatives,1,45,41,0.17830586363761922,1.9115142026638898
Fusion-LSTM without derivatives,1,45,42,0.16479964413179535,2.6200912717839144
Fusion-LSTM without derivatives,1,45,43,0.1623705145324435,2.423640322916413
Fusion-LSTM without derivatives,1,45,44,0.16611727918206107,3.1075532520599896
Fusion-LSTM without derivatives,1,45,45,0.1762733877548286,1.4718079193645552
Fusion-LSTM without derivatives,1,45,46,0.15340826368053315,1.8485131161736492
Fusion-LSTM without derivatives,1,45,47,0.17010520134684784,2.2854148385894
Fusion-LSTM without derivatives,1,45,48,0.1560162145273272,1.8057782226661903
Fusion-LSTM without derivatives,1,45,49,0.14377744779962162,2.9900622017939322
Fusion-LSTM without derivatives,1,45,50,0.16029019750938792,2.390602734170276
Fusion-LSTM without derivatives,1,45,51,0.1509234560642112,2.1038834401943274
Fusion-LSTM without derivatives,1,45,52,0.15140855155179567,2.710090732674429
Fusion-LSTM without derivatives,1,45,53,0.1594620406774284,1.8188392556461837
Fusion-LSTM without derivatives,1,45,54,0.1618095684205474,2.0492301330544382
Fusion-LSTM without derivatives,1,45,55,0.15288991287698897,1.4360452213927917
Fusion-LSTM without derivatives,1,45,56,0.15209322720582782,2.486910733054597
Fusion-LSTM without derivatives,1,45,57,0.143477036953339,2.0636359593426845
Fusion-LSTM without derivatives,1,45,58,0.14233217389307926,2.8368520811395386
Fusion-LSTM without derivatives,1,45,59,0.1341296508999915,2.77033415178044
Fusion-LSTM without derivatives,1,45,60,0.1584823803854751,1.8451330809555244
Fusion-LSTM without derivatives,1,46,1,0.9845681856919039,0.5408378462121671
Fusion-LSTM without derivatives,1,46,2,0.4131257534760244,0.8153152787585428
Fusion-LSTM without derivatives,1,46,3,0.3376870562962794,0.42747472435923245
Fusion-LSTM without derivatives,1,46,4,0.3064682428687261,0.911996787730253
Fusion-LSTM without derivatives,1,46,5,0.29406067025177596,0.9461912939820899
Fusion-LSTM without derivatives,1,46,6,0.2825021193549495,0.7083375876929525
Fusion-LSTM without derivatives,1,46,7,0.2626816969442778,0.8149724581456534
Fusion-LSTM without derivatives,1,46,8,0.2667693468624082,0.45113519999341145
Fusion-LSTM without derivatives,1,46,9,0.23639898561170328,0.47320038823711547
Fusion-LSTM without derivatives,1,46,10,0.22916867328305965,1.2527988834357362
Fusion-LSTM without derivatives,1,46,11,0.2355067691918082,1.2107696876132887
Fusion-LSTM without derivatives,1,46,12,0.224384055146432,0.8846489040403621
Fusion-LSTM without derivatives,1,46,13,0.22227307162528254,0.7487636503433531
Fusion-LSTM without derivatives,1,46,14,0.21777758310201864,1.3989028659038074
Fusion-LSTM without derivatives,1,46,15,0.24591767337049505,0.6488188477369724
Fusion-LSTM without derivatives,1,46,16,0.22618533584757777,0.7236174247393569
Fusion-LSTM without derivatives,1,46,17,0.2860431753254758,0.46643531578641767
Fusion-LSTM without derivatives,1,46,18,0.23498122496725155,0.7566421526470524
Fusion-LSTM without derivatives,1,46,19,0.23428643270318944,0.9132508701748319
Fusion-LSTM without derivatives,1,46,20,0.21192415009125573,0.8624876637472546
Fusion-LSTM without derivatives,1,46,21,0.21375150786114794,1.0947712985662044
Fusion-LSTM without derivatives,1,46,22,0.21539992284657478,1.1108503406965007
Fusion-LSTM without derivatives,1,46,23,0.20783901126622273,0.8324624557102751
Fusion-LSTM without derivatives,1,46,24,0.21536486386006462,1.009558784980444
Fusion-LSTM without derivatives,1,46,25,0.21356262017366778,1.2508225074854038
Fusion-LSTM without derivatives,1,46,26,0.2091531274155204,1.5587812447198033
Fusion-LSTM without derivatives,1,46,27,0.19948690486350182,1.5594565728581677
Fusion-LSTM without derivatives,1,46,28,0.20435370972235703,1.9127196647086233
Fusion-LSTM without derivatives,1,46,29,0.2187522085610351,1.4627111954634044
Fusion-LSTM without derivatives,1,46,30,0.20235317627478935,2.157891519726947
Fusion-LSTM without derivatives,1,46,31,0.20739452725993457,0.8644361933322323
Fusion-LSTM without derivatives,1,46,32,0.2176745687170369,1.147544165702236
Fusion-LSTM without derivatives,1,46,33,0.2094701345721294,1.3112055759103793
Fusion-LSTM without derivatives,1,46,34,0.1981135056174256,1.4858897392729793
Fusion-LSTM without derivatives,1,46,35,0.19995595245343734,1.5383719565264833
Fusion-LSTM without derivatives,1,46,36,0.20453362612266823,1.6717679154604237
Fusion-LSTM without derivatives,1,46,37,0.20583738712880298,1.7458611208812747
Fusion-LSTM without derivatives,1,46,38,0.2050522256637998,1.8000589160549316
Fusion-LSTM without derivatives,1,46,39,0.20023612282152986,1.9115802854674417
Fusion-LSTM without derivatives,1,46,40,0.1965583670623188,2.0422403619817966
Fusion-LSTM without derivatives,1,46,41,0.2101521141011483,2.0419969203837014
Fusion-LSTM without derivatives,1,46,42,0.2550617193054009,1.090356970904883
Fusion-LSTM without derivatives,1,46,43,0.19648766281200072,1.0807730758277625
Fusion-LSTM without derivatives,1,46,44,0.2042770803634531,0.9191321349962452
Fusion-LSTM without derivatives,1,46,45,0.2077147128360591,0.6954135566293819
Fusion-LSTM without derivatives,1,46,46,0.19501662458697516,0.881207924148759
Fusion-LSTM without derivatives,1,46,47,0.20279286800898602,0.9311690843923787
Fusion-LSTM without derivatives,1,46,48,0.18665368952141184,1.1500237519604855
Fusion-LSTM without derivatives,1,46,49,0.20174989327879997,0.8411859754722886
Fusion-LSTM without derivatives,1,46,50,0.19838937961234085,0.9226032911294162
Fusion-LSTM without derivatives,1,46,51,0.19439465980541515,0.8651119501054662
Fusion-LSTM without derivatives,1,46,52,0.1988963411449653,1.0061196849546716
Fusion-LSTM without derivatives,1,46,53,0.1911198134461892,0.9266247550802661
Fusion-LSTM without derivatives,1,46,54,0.19048103246595,0.6638134770891951
Fusion-LSTM without derivatives,1,46,55,0.19474151109197482,0.8216936548613403
Fusion-LSTM without derivatives,1,46,56,0.18570808196603006,0.9554315030934051
Fusion-LSTM without derivatives,1,46,57,0.18346474988690747,0.9370405058487781
Fusion-LSTM without derivatives,1,46,58,0.18648152922132358,0.7598780581036454
Fusion-LSTM without derivatives,1,46,59,0.19738687853458328,0.824505411260283
Fusion-LSTM without derivatives,1,46,60,0.18560733056889542,0.9091913193675145
Fusion-LSTM without derivatives,1,47,1,1.0168264085956165,0.6933069137907129
Fusion-LSTM without derivatives,1,47,2,0.31043710817123543,0.8110614514575815
Fusion-LSTM without derivatives,1,47,3,0.2871877483629506,0.45983428856361835
Fusion-LSTM without derivatives,1,47,4,0.2769052095225523,0.3790388476704901
Fusion-LSTM without derivatives,1,47,5,0.2563864246725596,0.4613585400568864
Fusion-LSTM without derivatives,1,47,6,0.2426399022597375,0.7042030687570822
Fusion-LSTM without derivatives,1,47,7,0.24799900097820593,0.4999877375626714
Fusion-LSTM without derivatives,1,47,8,0.2319971770964572,0.6961982436400039
Fusion-LSTM without derivatives,1,47,9,0.2349385706041132,0.49042691576218456
Fusion-LSTM without derivatives,1,47,10,0.23320320065317704,0.35099963570478326
Fusion-LSTM without derivatives,1,47,11,0.23634644547365102,0.5175179643263607
Fusion-LSTM without derivatives,1,47,12,0.2357779797739355,0.6578979396907538
Fusion-LSTM without derivatives,1,47,13,0.2311611105155241,0.564469200978739
Fusion-LSTM without derivatives,1,47,14,0.22945385207255975,0.5712561046302443
Fusion-LSTM without derivatives,1,47,15,0.22564916594955167,0.6052507944483178
Fusion-LSTM without derivatives,1,47,16,0.22679979690473165,0.8323642666797219
Fusion-LSTM without derivatives,1,47,17,0.225186958377505,0.5785538910007577
Fusion-LSTM without derivatives,1,47,18,0.21859700660717296,1.0420588986866128
Fusion-LSTM without derivatives,1,47,19,0.22669692628937893,0.6303639989385315
Fusion-LSTM without derivatives,1,47,20,0.21651824692958396,0.6365640254015693
Fusion-LSTM without derivatives,1,47,21,0.21847328114773515,0.6990825181643419
Fusion-LSTM without derivatives,1,47,22,0.214256366350554,1.280986236638743
Fusion-LSTM without derivatives,1,47,23,0.2097891903451448,0.8928762500172391
Fusion-LSTM without derivatives,1,47,24,0.2185078707934892,0.8103295874233266
Fusion-LSTM without derivatives,1,47,25,0.21280698031003772,0.9654214507909941
Fusion-LSTM without derivatives,1,47,26,0.19661908118377314,0.9901044200051505
Fusion-LSTM without derivatives,1,47,27,0.21317386766494714,0.6858348368786166
Fusion-LSTM without derivatives,1,47,28,0.2204248001581335,0.6098611125531187
Fusion-LSTM without derivatives,1,47,29,0.20199364858139926,0.9432035069795525
Fusion-LSTM without derivatives,1,47,30,0.20116646908599364,0.7153986013285519
Fusion-LSTM without derivatives,1,47,31,0.1940552259063369,1.1868344079742141
Fusion-LSTM without derivatives,1,47,32,0.18525640761793613,0.8140736324107372
Fusion-LSTM without derivatives,1,47,33,0.19698441492308844,1.731451807188288
Fusion-LSTM without derivatives,1,47,34,0.18243239381949694,1.0962748951132193
Fusion-LSTM without derivatives,1,47,35,0.1896299301184998,1.375514233402861
Fusion-LSTM without derivatives,1,47,36,0.19956495437821486,0.5799821213012721
Fusion-LSTM without derivatives,1,47,37,0.1889729097687157,0.753277093609424
Fusion-LSTM without derivatives,1,47,38,0.18271275513506463,2.0523727899358706
Fusion-LSTM without derivatives,1,47,39,0.1838451133809553,0.6306824314113183
Fusion-LSTM without derivatives,1,47,40,0.17367505004485154,1.0521258209955018
Fusion-LSTM without derivatives,1,47,41,0.1799669323848769,1.0307351081345066
Fusion-LSTM without derivatives,1,47,42,0.17046076268287602,0.9152079395778024
Fusion-LSTM without derivatives,1,47,43,0.16421519888869657,1.4713305365333267
Fusion-LSTM without derivatives,1,47,44,0.16098575870452625,1.7499100231259
Fusion-LSTM without derivatives,1,47,45,0.15743898752467367,1.015952738599395
Fusion-LSTM without derivatives,1,47,46,0.15187541509063188,0.7779588801337238
Fusion-LSTM without derivatives,1,47,47,0.15046566952968435,1.9725856732077256
Fusion-LSTM without derivatives,1,47,48,0.16801216583905185,1.5048388933266983
Fusion-LSTM without derivatives,1,47,49,0.1589760547927678,1.4467530939532776
Fusion-LSTM without derivatives,1,47,50,0.1507610976054513,1.6934053850217685
